Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date,ISIN
VTR,VENTAS REIT,Real Estate,Equity,602186920.44,0.07,"602,186,920.44",6482796.0,92.89,United States,NYSE,USD,1.0,USD,-,
EXC,EXELON CORP,Utilities,Equity,599768875.44,0.07,"599,768,875.44",13643514.0,43.96,United States,NASDAQ,USD,1.0,USD,-,
A,AGILENT TECHNOLOGIES INC,Health Care,Equity,594180177.63,0.07,"594,180,177.63",3768027.0,157.69,United States,NYSE,USD,1.0,USD,-,
NDAQ,NASDAQ INC,Financials,Equity,591875141.25,0.07,"591,875,141.25",5957475.0,99.35,United States,NASDAQ,USD,1.0,USD,-,
VST,VISTRA,Utilities,Equity,590844749.55,0.07,"590,844,749.55",4226055.0,139.81,United States,NYSE,USD,1.0,USD,-,
RSG,REPUBLIC SERVICES INC,Industrials,Equity,584659116.03,0.07,"584,659,116.03",2666389.0,219.27,United States,NYSE,USD,1.0,USD,-,
IQV,IQVIA HOLDINGS,Health Care,Equity,583906224.36,0.07,"583,906,224.36",2225422.0,262.38,United States,NYSE,USD,1.0,USD,-,
KDP,KEURIG DR PEPPER INC,Consumer Staples,Equity,578356343.96,0.07,"578,356,343.96",18141667.0,31.88,United States,NASDAQ,USD,1.0,USD,-,
CBRE,CBRE GROUP CLASS A,Real Estate,Equity,574786776.62,0.06,"574,786,776.62",3904271.0,147.22,United States,NYSE,USD,1.0,USD,-,
IBKR,INTERACTIVE BROKERS GROUP INC CLAS,Financials,Equity,573514530.9,0.06,"573,514,530.90",5940078.0,96.55,United States,NASDAQ,USD,1.0,USD,-,
IDXX,IDEXX LABORATORIES INC,Health Care,Equity,573374557.72,0.06,"573,374,557.72",1051909.0,545.08,United States,NASDAQ,USD,1.0,USD,-,
OXY,OCCIDENTAL PETROLEUM CORP,Energy,Equity,572854591.68,0.06,"572,854,591.68",9681504.0,59.17,United States,NYSE,USD,1.0,USD,-,
ROP,ROPER TECHNOLOGIES,Information Technology,Equity,568867191.94,0.06,"568,867,191.94",1345826.0,422.69,United States,NASDAQ,USD,1.0,USD,-,
COIN,COINBASE GLOBAL INC CLASS A,Financials,Equity,565607814.4,0.06,"565,607,814.40",2965645.0,190.72,United States,NASDAQ,USD,1.0,USD,-,
FLEX,FLEX LTD,Information Technology,Equity,565282001.8,0.06,"565,282,001.80",4902706.0,115.3,United States,NASDAQ,USD,1.0,USD,-,
VEEV,VEEVA SYSTEMS CLASS A,Health Care,Equity,564775733.64,0.06,"564,775,733.64",2001828.0,282.13,United States,NYSE,USD,1.0,USD,-,
PRU,PRUDENTIAL FINANCIAL INC,Financials,Equity,556958128.87,0.06,"556,958,128.87",4627051.0,120.37,United States,NYSE,USD,1.0,USD,-,
YUM,YUM BRANDS,Consumer Discretionary,Equity,554002933.5,0.06,"554,002,933.50",3674978.0,150.75,United States,NYSE,USD,1.0,USD,-,
MSCI,MSCI INC,Financials,Equity,552369181.4,0.06,"552,369,181.40",970516.0,569.15,United States,NYSE,USD,1.0,USD,-,
WAT,WATERS CORP,Health Care,Equity,551496320.34,0.06,"551,496,320.34",1309159.0,421.26,United States,NYSE,USD,1.0,USD,-,
MCHP,MICROCHIP TECHNOLOGY INC,Information Technology,Equity,544715080.25,0.06,"544,715,080.25",7215725.0,75.49,United States,NASDAQ,USD,1.0,USD,-,
PAYX,PAYCHEX,Industrials,Equity,543789629.76,0.06,"543,789,629.76",4299412.0,126.48,United States,NASDAQ,USD,1.0,USD,-,
AIG,AMERICAN INTERNATIONAL GROUP,Financials,Equity,541743677.89,0.06,"541,743,677.89",7069603.0,76.63,United States,NYSE,USD,1.0,USD,-,
TTWO,TAKE TWO INTERACTIVE SOFTWARE,Communication,Equity,540758516.0,0.06,"540,758,516.00",2320852.0,233.0,United States,NASDAQ,USD,1.0,USD,-,
PCG,PG&E CORP,Utilities,Equity,527087838.75,0.06,"527,087,838.75",29364225.0,17.95,United States,NYSE,USD,1.0,USD,-,
SYY,SYSCO,Consumer Staples,Equity,525707713.55,0.06,"525,707,713.55",6376079.0,82.45,United States,NYSE,USD,1.0,USD,-,
WDAY,WORKDAY CLASS A,Information Technology,Equity,525741346.39,0.06,"525,741,346.39",2716027.0,193.57,United States,NASDAQ,USD,1.0,USD,-,
ED,CONSOLIDATED EDISON,Utilities,Equity,524255029.04,0.06,"524,255,029.04",4913816.0,106.69,United States,NYSE,USD,1.0,USD,-,
FANG,DIAMONDBACK ENERGY,Energy,Equity,519005314.44,0.06,"519,005,314.44",2588297.0,200.52,United States,NASDAQ,USD,1.0,USD,-,
DHI,D R HORTON,Consumer Discretionary,Equity,510786889.38,0.06,"510,786,889.38",3516363.0,145.26,United States,NYSE,USD,1.0,USD,-,
ADM,ARCHER DANIELS MIDLAND,Consumer Staples,Equity,508717649.3,0.06,"508,717,649.30",6431323.0,79.1,United States,NYSE,USD,1.0,USD,-,
HIG,HARTFORD INSURANCE GROUP,Financials,Equity,503662996.2,0.06,"503,662,996.20",3655029.0,137.8,United States,NYSE,USD,1.0,USD,-,
NTAP,NETAPP INC,Information Technology,Equity,501643042.32,0.06,"501,643,042.32",2631363.0,190.64,United States,NASDAQ,USD,1.0,USD,-,
KVUE,KENVUE,Consumer Staples,Equity,491543193.6,0.06,"491,543,193.60",25601208.0,19.2,United States,NYSE,USD,1.0,USD,-,
ODFL,OLD DOMINION FREIGHT LINE,Industrials,Equity,488152801.92,0.05,"488,152,801.92",2440032.0,200.06,United States,NASDAQ,USD,1.0,USD,-,
PEG,PUBLIC SERVICE ENTERPRISE GROUP,Utilities,Equity,487261570.74,0.05,"487,261,570.74",6644778.0,73.33,United States,NYSE,USD,1.0,USD,-,
EXPE,EXPEDIA GROUP,Consumer Discretionary,Equity,486988288.64,0.05,"486,988,288.64",1526992.0,318.92,United States,NASDAQ,USD,1.0,USD,-,
KMB,KIMBERLY CLARK,Consumer Staples,Equity,486781598.16,0.05,"486,781,598.16",4426092.0,109.98,United States,NASDAQ,USD,1.0,USD,-,
IRM,IRON MOUNTAIN INC,Real Estate,Equity,486736749.52,0.05,"486,736,749.52",3967208.0,122.69,United States,NYSE,USD,1.0,USD,-,
UAL,UNITED AIRLINES HOLDINGS,Industrials,Equity,486479215.88,0.05,"486,479,215.88",4328492.0,112.39,United States,NASDAQ,USD,1.0,USD,-,
VMC,VULCAN MATERIALS,Materials,Equity,473728733.4,0.05,"473,728,733.40",1729884.0,273.85,United States,NYSE,USD,1.0,USD,-,
MTB,M&T BANK,Financials,Equity,466048716.12,0.05,"466,048,716.12",1952609.0,238.68,United States,NYSE,USD,1.0,USD,-,
WEC,WEC ENERGY GROUP,Utilities,Equity,461573827.44,0.05,"461,573,827.44",4342998.0,106.28,United States,NYSE,USD,1.0,USD,-,
DXCM,DEXCOM INC,Health Care,Equity,459904038.62,0.05,"459,904,038.62",5150678.0,89.29,United States,NASDAQ,USD,1.0,USD,-,
NTRS,NORTHERN TRUST,Financials,Equity,459652518.36,0.05,"459,652,518.36",2467668.0,186.27,United States,NASDAQ,USD,1.0,USD,-,
EME,EMCOR GROUP INC,Industrials,Equity,459336756.48,0.05,"459,336,756.48",592662.0,775.04,United States,NYSE,USD,1.0,USD,-,
ACGL,ARCH CAPITAL GROUP,Financials,Equity,458222401.32,0.05,"458,222,401.32",4639757.0,98.76,United States,NASDAQ,USD,1.0,USD,-,
EQT,EQT,Energy,Equity,457406780.47,0.05,"457,406,780.47",8351411.0,54.77,United States,NYSE,USD,1.0,USD,-,
RMD,RESMED,Health Care,Equity,455953002.96,0.05,"455,953,002.96",1933971.0,235.76,United States,NYSE,USD,1.0,USD,-,
HBAN,HUNTINGTON BANCSHARES INC,Financials,Equity,455715684.0,0.05,"455,715,684.00",27029400.0,16.86,United States,NASDAQ,USD,1.0,USD,-,
CBOE,CBOE GLOBAL MARKETS,Financials,Equity,443743836.9,0.05,"443,743,836.90",1413422.0,313.95,United States,Cboe BZX,USD,1.0,USD,-,
GEHC,GE HEALTHCARE TECHNOLOGIES,Health Care,Equity,439608377.76,0.05,"439,608,377.76",6065237.0,72.48,United States,NASDAQ,USD,1.0,USD,-,
JBL,JABIL,Information Technology,Equity,439158973.18,0.05,"439,158,973.18",1406569.0,312.22,United States,NYSE,USD,1.0,USD,-,
CCI,CROWN CASTLE INC,Real Estate,Equity,436659518.97,0.05,"436,659,518.97",5819799.0,75.03,United States,NYSE,USD,1.0,USD,-,
BIIB,BIOGEN,Health Care,Equity,436065056.5,0.05,"436,065,056.50",1968691.0,221.5,United States,NASDAQ,USD,1.0,USD,-,
KR,KROGER,Consumer Staples,Equity,430598594.5,0.05,"430,598,594.50",7563650.0,56.93,United States,NYSE,USD,1.0,USD,-,
CCL,CARNIVAL CORP LTD,Consumer Discretionary,Equity,427980623.4,0.05,"427,980,623.40",17153532.0,24.95,United States,NYSE,USD,1.0,USD,-,
WTW,WILLIS TOWERS WATSON,Financials,Equity,427674862.34,0.05,"427,674,862.34",1259423.0,339.58,United States,NASDAQ,USD,1.0,USD,-,
STLD,STEEL DYNAMICS INC,Materials,Equity,426321364.48,0.05,"426,321,364.48",1807672.0,235.84,United States,NASDAQ,USD,1.0,USD,-,
MLM,MARTIN MARIETTA MATERIALS,Materials,Equity,423245713.13,0.05,"423,245,713.13",800707.0,528.59,United States,NYSE,USD,1.0,USD,-,
ZTS,ZOETIS INC CLASS A,Health Care,Equity,419372527.86,0.05,"419,372,527.86",5590143.0,75.02,United States,NYSE,USD,1.0,USD,-,
CNC,CENTENE CORP,Health Care,Equity,408465372.2,0.05,"408,465,372.20",6252340.0,65.33,United States,NYSE,USD,1.0,USD,-,
RJF,RAYMOND JAMES,Financials,Equity,407311258.53,0.05,"407,311,258.53",2312823.0,176.11,United States,NYSE,USD,1.0,USD,-,
CTSH,COGNIZANT TECHNOLOGY SOLUTIONS CLA,Information Technology,Equity,402852002.56,0.05,"402,852,002.56",6318256.0,63.76,United States,NASDAQ,USD,1.0,USD,-,
EXR,EXTRA SPACE STORAGE REIT,Real Estate,Equity,402247711.82,0.05,"402,247,711.82",2817058.0,142.79,United States,NYSE,USD,1.0,USD,-,
ARES,ARES MANAGEMENT CLASS A,Financials,Equity,400559170.38,0.05,"400,559,170.38",2812718.0,142.41,United States,NYSE,USD,1.0,USD,-,
CFG,CITIZENS FINANCIAL GROUP INC,Financials,Equity,395730212.02,0.04,"395,730,212.02",5638789.0,70.18,United States,NYSE,USD,1.0,USD,-,
HAL,HALLIBURTON,Energy,Equity,395336383.26,0.04,"395,336,383.26",11139374.0,35.49,United States,NYSE,USD,1.0,USD,-,
AEE,AMEREN,Utilities,Equity,393936109.0,0.04,"393,936,109.00",3690268.0,106.75,United States,NYSE,USD,1.0,USD,-,
ON,ON SEMICONDUCTOR CORP,Information Technology,Equity,390884005.6,0.04,"390,884,005.60",5225722.0,74.8,United States,NASDAQ,USD,1.0,USD,-,
TDY,TELEDYNE TECHNOLOGIES INC,Information Technology,Equity,387045435.0,0.04,"387,045,435.00",617790.0,626.5,United States,NYSE,USD,1.0,USD,-,
CPRT,COPART INC,Industrials,Equity,387125018.28,0.04,"387,125,018.28",11817003.0,32.76,United States,NASDAQ,USD,1.0,USD,-,
LYV,LIVE NATION ENTERTAINMENT,Communication,Equity,381156361.12,0.04,"381,156,361.12",2110033.0,180.64,United States,NYSE,USD,1.0,USD,-,
MTD,METTLER TOLEDO,Health Care,Equity,379452980.01,0.04,"379,452,980.01",269607.0,1407.43,United States,NYSE,USD,1.0,USD,-,
EIX,EDISON INTERNATIONAL,Utilities,Equity,378052964.16,0.04,"378,052,964.16",5131012.0,73.68,United States,NYSE,USD,1.0,USD,-,
DTE,DTE ENERGY,Utilities,Equity,377912866.24,0.04,"377,912,866.24",2773876.0,136.24,United States,NYSE,USD,1.0,USD,-,
CASY,CASEYS GENERAL STORES INC,Consumer Staples,Equity,375974573.94,0.04,"375,974,573.94",492513.0,763.38,United States,NASDAQ,USD,1.0,USD,-,
VICI,VICI PPTYS INC,Real Estate,Equity,375513147.09,0.04,"375,513,147.09",14571717.0,25.77,United States,NYSE,USD,1.0,USD,-,
IR,INGERSOLL RAND INC,Industrials,Equity,374983438.13,0.04,"374,983,438.13",4748429.0,78.97,United States,NYSE,USD,1.0,USD,-,
WSM,WILLIAMS SONOMA INC,Consumer Discretionary,Equity,374217910.4,0.04,"374,217,910.40",1569706.0,238.4,United States,NYSE,USD,1.0,USD,-,
FISV,FISERV INC,Financials,Equity,373863990.72,0.04,"373,863,990.72",7110384.0,52.58,United States,NASDAQ,USD,1.0,USD,-,
ATO,ATMOS ENERGY,Utilities,Equity,372178376.82,0.04,"372,178,376.82",2225681.0,167.22,United States,NYSE,USD,1.0,USD,-,
DG,DOLLAR GENERAL CORP,Consumer Staples,Equity,369671956.52,0.04,"369,671,956.52",2936468.0,125.89,United States,NYSE,USD,1.0,USD,-,
LH,LABCORP HOLDINGS,Health Care,Equity,368035432.44,0.04,"368,035,432.44",1093586.0,336.54,United States,NYSE,USD,1.0,USD,-,
OTIS,OTIS WORLDWIDE,Industrials,Equity,365720986.8,0.04,"365,720,986.80",5116410.0,71.48,United States,NYSE,USD,1.0,USD,-,
DOV,DOVER CORP,Industrials,Equity,362345609.8,0.04,"362,345,609.80",1795390.0,201.82,United States,NYSE,USD,1.0,USD,-,
HPQ,HP INC,Information Technology,Equity,361331183.25,0.04,"361,331,183.25",12194775.0,29.63,United States,NYSE,USD,1.0,USD,-,
DGX,QUEST DIAGNOSTICS INC,Health Care,Equity,360239348.49,0.04,"360,239,348.49",1472709.0,244.61,United States,NYSE,USD,1.0,USD,-,
SYF,SYNCHRONY FINANCIAL,Financials,Equity,358519700.53,0.04,"358,519,700.53",4485421.0,79.93,United States,NYSE,USD,1.0,USD,-,
HSY,HERSHEY FOODS,Consumer Staples,Equity,358358490.84,0.04,"358,358,490.84",1976387.0,181.32,United States,NYSE,USD,1.0,USD,-,
FICO,FAIR ISAAC,Information Technology,Equity,357454016.98,0.04,"357,454,016.98",308933.0,1157.06,United States,NYSE,USD,1.0,USD,-,
XYL,XYLEM INC,Industrials,Equity,357019166.7,0.04,"357,019,166.70",3169278.0,112.65,United States,NYSE,USD,1.0,USD,-,
ES,EVERSOURCE ENERGY,Utilities,Equity,356023222.56,0.04,"356,023,222.56",5020068.0,70.92,United States,NYSE,USD,1.0,USD,-,
AWK,AMERICAN WATER WORKS,Utilities,Equity,355962493.71,0.04,"355,962,493.71",2604159.0,136.69,United States,NYSE,USD,1.0,USD,-,
CINF,CINCINNATI FINANCIAL,Financials,Equity,355845790.2,0.04,"355,845,790.20",2062635.0,172.52,United States,NASDAQ,USD,1.0,USD,-,
Q,QNITY ELECTRONICS,Information Technology,Equity,352706277.7,0.04,"352,706,277.70",2791502.0,126.35,United States,NYSE,USD,1.0,USD,-,
CPAY,CORPAY,Financials,Equity,351812937.12,0.04,"351,812,937.12",871536.0,403.67,United States,NYSE,USD,1.0,USD,-,
EL,ESTEE LAUDER INC CLASS A,Consumer Staples,Equity,350224819.75,0.04,"350,224,819.75",3297475.0,106.21,United States,NYSE,USD,1.0,USD,-,
RF,REGIONS FINANCIAL,Financials,Equity,345917587.2,0.04,"345,917,587.20",11378868.0,30.4,United States,NYSE,USD,1.0,USD,-,
PPL,PPL CORP,Utilities,Equity,345487443.0,0.04,"345,487,443.00",10031575.0,34.44,United States,NYSE,USD,1.0,USD,-,
CNP,CENTERPOINT ENERGY,Utilities,Equity,343226988.86,0.04,"343,226,988.86",8735734.0,39.29,United States,NYSE,USD,1.0,USD,-,
SW,SMURFIT WESTROCK PLC,Materials,Equity,339836311.89,0.04,"339,836,311.89",6988203.0,48.63,United States,NYSE,USD,1.0,USD,-,
PPG,PPG INDUSTRIES,Materials,Equity,337277660.65,0.04,"337,277,660.65",2972395.0,113.47,United States,NYSE,USD,1.0,USD,-,
OMC,OMNICOM GROUP INC,Communication,Equity,334021550.5,0.04,"334,021,550.50",3800450.0,87.89,United States,NYSE,USD,1.0,USD,-,
VRSK,VERISK ANALYTICS,Industrials,Equity,333700287.78,0.04,"333,700,287.78",1746939.0,191.02,United States,NASDAQ,USD,1.0,USD,-,
EXPD,EXPEDITORS INTERNATIONAL OF WASHIN,Industrials,Equity,332604427.52,0.04,"332,604,427.52",1743941.0,190.72,United States,NYSE,USD,1.0,USD,-,
TPR,TAPESTRY,Consumer Discretionary,Equity,331981447.2,0.04,"331,981,447.20",2693780.0,123.24,United States,NYSE,USD,1.0,USD,-,
HUBB,HUBBELL INC,Industrials,Equity,331436884.2,0.04,"331,436,884.20",704765.0,470.28,United States,NYSE,USD,1.0,USD,-,
WST,WEST PHARMACEUTICAL SERVICES,Health Care,Equity,326007781.66,0.04,"326,007,781.66",941974.0,346.09,United States,NYSE,USD,1.0,USD,-,
CHD,CHURCH AND DWIGHT INC,Consumer Staples,Equity,323443850.09,0.04,"323,443,850.09",3159557.0,102.37,United States,NYSE,USD,1.0,USD,-,
DRI,DARDEN RESTAURANTS INC,Consumer Discretionary,Equity,322492418.67,0.04,"322,492,418.67",1527459.0,211.13,United States,NYSE,USD,1.0,USD,-,
VLTO,VERALTO CORP,Industrials,Equity,322156142.91,0.04,"322,156,142.91",3274943.0,98.37,United States,NYSE,USD,1.0,USD,-,
NRG,NRG ENERGY INC,Utilities,Equity,321891276.49,0.04,"321,891,276.49",2813489.0,114.41,United States,NYSE,USD,1.0,USD,-,
VRSN,VERISIGN,Information Technology,Equity,321930042.24,0.04,"321,930,042.24",1092288.0,294.73,United States,NASDAQ,USD,1.0,USD,-,
PHM,PULTEGROUP,Consumer Discretionary,Equity,321956787.75,0.04,"321,956,787.75",2540093.0,126.75,United States,NYSE,USD,1.0,USD,-,
TROW,T ROWE PRICE GROUP,Financials,Equity,321045553.84,0.04,"321,045,553.84",2857294.0,112.36,United States,NASDAQ,USD,1.0,USD,-,
FE,FIRSTENERGY CORP,Utilities,Equity,321054411.25,0.04,"321,054,411.25",6941717.0,46.25,United States,NYSE,USD,1.0,USD,-,
ULTA,ULTA BEAUTY INC,Consumer Discretionary,Equity,313598263.0,0.04,"313,598,263.00",580630.0,540.1,United States,NASDAQ,USD,1.0,USD,-,
EXE,EXPAND ENERGY,Energy,Equity,312526802.0,0.04,"312,526,802.00",3189049.0,98.0,United States,NASDAQ,USD,1.0,USD,-,
FFIV,F5 INC,Information Technology,Equity,308654450.64,0.03,"308,654,450.64",752412.0,410.22,United States,NASDAQ,USD,1.0,USD,-,
DLTR,DOLLAR TREE INC,Consumer Staples,Equity,306645691.0,0.03,"306,645,691.00",2414533.0,127.0,United States,NASDAQ,USD,1.0,USD,-,
STE,STERIS,Health Care,Equity,304659295.43,0.03,"304,659,295.43",1307719.0,232.97,United States,NYSE,USD,1.0,USD,-,
EFX,EQUIFAX,Industrials,Equity,302209063.76,0.03,"302,209,063.76",1587566.0,190.36,United States,NYSE,USD,1.0,USD,-,
FSLR,FIRST SOLAR,Information Technology,Equity,300965728.8,0.03,"300,965,728.80",1432488.0,210.1,United States,NASDAQ,USD,1.0,USD,-,
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Materials,Equity,295632536.4,0.03,"295,632,536.40",3403944.0,86.85,United States,NYSE,USD,1.0,USD,-,
PFG,PRINCIPAL FINANCIAL GROUP INC,Financials,Equity,293986353.0,0.03,"293,986,353.00",2620900.0,112.17,United States,NASDAQ,USD,1.0,USD,-,
DOW,DOW,Materials,Equity,291141066.96,0.03,"291,141,066.96",9599112.0,30.33,United States,NYSE,USD,1.0,USD,-,
SMCI,SUPER MICRO COMPUTER INC,Information Technology,Equity,288600378.6,0.03,"288,600,378.60",7503910.0,38.46,United States,NASDAQ,USD,1.0,USD,-,
GIS,GENERAL MILLS INC,Consumer Staples,Equity,287768047.44,0.03,"287,768,047.44",7115926.0,40.44,United States,NYSE,USD,1.0,USD,-,
PKG,PACKAGING CORP OF AMERICA,Materials,Equity,287643146.85,0.03,"287,643,146.85",1180365.0,243.69,United States,NYSE,USD,1.0,USD,-,
GPN,GLOBAL PAYMENTS INC,Financials,Equity,287513197.18,0.03,"287,513,197.18",3100207.0,92.74,United States,NYSE,USD,1.0,USD,-,
AMCR,AMCOR PLC,Materials,Equity,286797474.72,0.03,"286,797,474.72",6165036.0,46.52,United States,NYSE,USD,1.0,USD,-,
KHC,KRAFT HEINZ,Consumer Staples,Equity,286074944.26,0.03,"286,074,944.26",11383802.0,25.13,United States,NASDAQ,USD,1.0,USD,-,
INCY,INCYTE CORP,Health Care,Equity,285979202.4,0.03,"285,979,202.40",2238760.0,127.74,United States,NASDAQ,USD,1.0,USD,-,
TPL,TEXAS PACIFIC LAND,Energy,Equity,285689335.69,0.03,"285,689,335.69",772739.0,369.71,United States,NYSE,USD,1.0,USD,-,
BR,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,Equity,282315584.72,0.03,"282,315,584.72",1542034.0,183.08,United States,NYSE,USD,1.0,USD,-,
IP,INTERNATIONAL PAPER,Materials,Equity,281964919.92,0.03,"281,964,919.92",7070334.0,39.88,United States,NYSE,USD,1.0,USD,-,
CMS,CMS ENERGY,Utilities,Equity,281559486.3,0.03,"281,559,486.30",4119378.0,68.35,United States,NYSE,USD,1.0,USD,-,
FIS,FIDELITY NATIONAL INFORMATION SERV,Financials,Equity,279460340.85,0.03,"279,460,340.85",6891747.0,40.55,United States,NYSE,USD,1.0,USD,-,
BRO,BROWN & BROWN INC,Financials,Equity,277457663.34,0.03,"277,457,663.34",3886506.0,71.39,United States,NYSE,USD,1.0,USD,-,
SNA,SNAP ON INC,Industrials,Equity,273389271.04,0.03,"273,389,271.04",690656.0,395.84,United States,NYSE,USD,1.0,USD,-,
KEY,KEYCORP,Financials,Equity,270595346.34,0.03,"270,595,346.34",12288617.0,22.02,United States,NYSE,USD,1.0,USD,-,
RDDT,REDDIT CLASS A,Communication,Equity,267959673.85,0.03,"267,959,673.85",1740563.0,153.95,United States,NYSE,USD,1.0,USD,-,
WRB,WR BERKLEY,Financials,Equity,267996540.12,0.03,"267,996,540.12",3921518.0,68.34,United States,NYSE,USD,1.0,USD,-,
SBAC,SBA COMMUNICATIONS REIT CORP CLASS,Real Estate,Equity,264445198.08,0.03,"264,445,198.08",1414448.0,186.96,United States,NASDAQ,USD,1.0,USD,-,
VTRS,VIATRIS,Health Care,Equity,262269575.22,0.03,"262,269,575.22",15528098.0,16.89,United States,NASDAQ,USD,1.0,USD,-,
NI,NISOURCE,Utilities,Equity,261856952.32,0.03,"261,856,952.32",6392992.0,40.96,United States,NYSE,USD,1.0,USD,-,
JBHT,JB HUNT TRANSPORT SERVICES,Industrials,Equity,261583407.99,0.03,"261,583,407.99",993141.0,263.39,United States,NASDAQ,USD,1.0,USD,-,
LUV,SOUTHWEST AIRLINES,Industrials,Equity,259123991.28,0.03,"259,123,991.28",6517203.0,39.76,United States,NYSE,USD,1.0,USD,-,
CF,CF INDUSTRIES HOLDINGS INC,Materials,Equity,257490913.03,0.03,"257,490,913.03",2048293.0,125.71,United States,NYSE,USD,1.0,USD,-,
ZBH,ZIMMER BIOMET HOLDINGS,Health Care,Equity,256591549.44,0.03,"256,591,549.44",2579328.0,99.48,United States,NYSE,USD,1.0,USD,-,
CDW,CDW,Information Technology,Equity,253738962.33,0.03,"253,738,962.33",1703289.0,148.97,United States,NASDAQ,USD,1.0,USD,-,
DD,DUPONT DE NEMOURS,Industrials,Equity,252528417.2,0.03,"252,528,417.20",1819369.0,138.8,United States,NYSE,USD,1.0,USD,-,
GPC,GENUINE PARTS,Consumer Discretionary,Equity,250855709.4,0.03,"250,855,709.40",1835082.0,136.7,United States,NYSE,USD,1.0,USD,-,
